Category,Price,Rating,Stock,Discount
Unknown,2432.0,3.0382925191086185,Out of Stock,16.0
Unknown,2433.0,3.0382925191086185,In Stock,16.0
Unknown,2437.0,4.981286011728434,In Stock,24.516624685138538
D,2442.0,3.0382925191086185,In Stock,2.0
B,2443.0,4.444350795507535,In Stock,27.0
B,2449.0,3.0382925191086185,Unknown,44.0
Unknown,2449.0,3.0382925191086185,In Stock,46.0
Unknown,2460.0,3.0382925191086185,Unknown,8.0
B,2461.0,3.0382925191086185,Out of Stock,18.0
Unknown,2461.0,3.0382925191086185,Out of Stock,30.0
Unknown,2462.0,2.914034020509053,Out of Stock,14.0
Unknown,2462.0,2.142589530356789,Out of Stock,24.516624685138538
C,2463.0,2.946698992249034,In Stock,45.0
A,2466.0,3.0382925191086185,Unknown,12.0
C,2466.0,2.521499443938243,In Stock,44.0
D,2469.0,3.0382925191086185,In Stock,47.0
Unknown,2469.0,3.0382925191086185,In Stock,5.0
Unknown,2470.0,1.0373540084530275,In Stock,41.0
Unknown,2470.0,2.7908227007992448,Out of Stock,23.0
Unknown,2471.0,3.0382925191086185,Out of Stock,41.0
Unknown,2482.0,3.0382925191086185,In Stock,27.0
B,2488.0,2.487798884076299,In Stock,47.0
D,2489.0,4.668760788357387,In Stock,42.0
Unknown,2489.0,3.0382925191086185,In Stock,43.0
D,2491.0,4.851697780465447,In Stock,24.516624685138538
Unknown,2492.0,2.0950121938691755,Unknown,16.0
D,2494.0,3.619980555611296,Out of Stock,24.516624685138538
D,2497.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,2497.0,2.7208878028219017,Out of Stock,42.0
C,2501.0,2.6466048791164742,Out of Stock,22.0
D,2507.0,3.0382925191086185,Out of Stock,45.0
D,2511.0,3.632099331577597,In Stock,33.0
Unknown,2512.0,2.4212312303242096,Out of Stock,0.0
Unknown,2514.0,4.558071662944817,Unknown,40.0
Unknown,2514.0,4.578985000049446,Unknown,2.0
Unknown,2516.0,3.0382925191086185,In Stock,9.0
Unknown,2523.0,3.0382925191086185,Unknown,40.0
Unknown,2526.0,3.3033253465562367,In Stock,36.0
Unknown,2526.0,3.0382925191086185,Unknown,19.0
Unknown,2527.0,4.841731762239563,Out of Stock,49.0
Unknown,2531.0,4.923267635553529,Unknown,30.0
D,2538.0,3.351180437598712,Unknown,30.0
Unknown,2539.0,3.0382925191086185,Unknown,9.0
C,2540.0,3.0382925191086185,In Stock,40.0
Unknown,2541.0,3.632204748264497,Unknown,37.0
D,2544.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,2544.0,3.0382925191086185,Unknown,32.0
Unknown,2546.0,1.1583134665091674,Out of Stock,34.0
C,2548.0,1.1615292999878286,Unknown,2.0
Unknown,2555.0,1.0313468947118205,Unknown,24.516624685138538
B,2557.0,3.0382925191086185,In Stock,7.0
Unknown,2558.0,3.0382925191086185,Out of Stock,1.0
A,2558.0,3.0382925191086185,Out of Stock,33.0
A,2562.0,1.153528399592458,In Stock,35.0
B,2564.0,1.0707419118643475,Out of Stock,0.0
D,2565.0,2.622165128743412,Unknown,9.0
Unknown,2570.0,3.0382925191086185,Out of Stock,16.0
C,2571.0,1.2425196422667808,In Stock,22.0
Unknown,2572.0,3.0382925191086185,Out of Stock,23.0
Unknown,2577.0,3.0382925191086185,Out of Stock,49.0
Unknown,2579.0,3.0382925191086185,Out of Stock,34.0
D,2581.0,3.0382925191086185,In Stock,34.0
Unknown,2581.0,3.4978103705068744,In Stock,4.0
Unknown,2583.0,4.964562503217159,Out of Stock,6.0
Unknown,2584.0,3.0382925191086185,Out of Stock,1.0
Unknown,2585.0,1.3559297228530962,Unknown,5.0
Unknown,2585.0,3.0382925191086185,In Stock,40.0
A,2593.0,1.1455198820092525,Unknown,43.0
D,2597.0,2.693039161149962,In Stock,22.0
Unknown,2602.0,3.0382925191086185,In Stock,0.0
Unknown,2603.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,2604.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,2607.0,3.0382925191086185,In Stock,21.0
Unknown,2608.0,3.0382925191086185,In Stock,6.0
C,2608.0,1.8730838175058309,In Stock,8.0
C,2610.0,2.7912042416852207,Unknown,10.0
Unknown,2619.0,2.4243157201674417,Unknown,24.516624685138538
D,2622.0,3.0382925191086185,Unknown,22.0
D,2626.0,2.3712130046018745,Out of Stock,22.0
B,2629.0,3.0382925191086185,In Stock,28.0
Unknown,2630.0,3.0382925191086185,In Stock,29.0
Unknown,2637.0,3.0382925191086185,In Stock,13.0
Unknown,2641.0,4.057688277106663,Out of Stock,5.0
Unknown,2642.0,3.0382925191086185,In Stock,23.0
Unknown,2642.0,3.684924391910626,Out of Stock,49.0
Unknown,2642.0,3.0382925191086185,Out of Stock,2.0
Unknown,2646.0,3.0382925191086185,In Stock,15.0
C,2647.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,2649.0,1.9854449132555,In Stock,25.0
Unknown,2652.0,3.0382925191086185,Unknown,34.0
D,2655.0,3.0382925191086185,In Stock,32.0
Unknown,2658.0,2.237099802352305,Unknown,24.516624685138538
B,2659.0,4.690972541448483,Unknown,32.0
D,2660.0,3.0382925191086185,Unknown,5.0
Unknown,2664.0,3.0382925191086185,Out of Stock,35.0
Unknown,2666.0,2.9816969896955987,In Stock,28.0
Unknown,2672.0,2.4582264829774525,Out of Stock,43.0
C,2674.0,4.741865982120922,In Stock,24.516624685138538
D,2674.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,2675.0,3.0382925191086185,In Stock,46.0
Unknown,2676.0,3.0382925191086185,Out of Stock,33.0
Unknown,2689.0,4.97075579521163,In Stock,44.0
Unknown,2691.0,3.0382925191086185,Unknown,48.0
Unknown,2694.0,3.0382925191086185,Unknown,27.0
Unknown,2695.0,3.778066899255494,Out of Stock,5.0
D,2697.0,1.9174796816019517,Unknown,30.0
Unknown,2697.0,3.0382925191086185,Out of Stock,6.0
Unknown,2699.0,2.157023848297224,Out of Stock,17.0
Unknown,2699.0,4.340577472041069,Out of Stock,40.0
Unknown,2705.0,4.527438671193559,In Stock,7.0
C,2708.0,1.5939606552371202,Unknown,40.0
Unknown,2708.0,4.139442600627813,In Stock,44.0
B,2720.0,3.0382925191086185,In Stock,22.0
A,2720.0,3.068155231448395,In Stock,23.0
Unknown,2723.0,3.0382925191086185,In Stock,44.0
Unknown,2731.0,3.0382925191086185,In Stock,39.0
A,2733.0,4.148877745455655,Unknown,6.0
Unknown,2733.0,1.1926145746192298,Unknown,5.0
Unknown,2735.0,2.920832286010129,Unknown,26.0
D,2736.0,2.4659582197492225,In Stock,12.0
C,2740.0,3.0382925191086185,In Stock,0.0
B,2743.0,3.0382925191086185,Out of Stock,6.0
A,2748.0,2.1759963657797043,In Stock,22.0
C,2749.0,3.0382925191086185,Out of Stock,30.0
Unknown,2751.0,3.0382925191086185,Unknown,15.0
D,2753.0,3.777572243154589,Unknown,14.0
Unknown,2753.0,3.0382925191086185,Out of Stock,8.0
Unknown,2753.0,4.976548187670298,Unknown,46.0
Unknown,2756.0,3.0382925191086185,In Stock,0.0
Unknown,2760.0,3.705958435276843,Out of Stock,11.0
Unknown,2761.0,2.2598457742815072,Unknown,14.0
B,2763.0,3.287226166271415,Unknown,24.516624685138538
B,2763.0,3.0382925191086185,In Stock,16.0
Unknown,2763.0,3.0382925191086185,Out of Stock,41.0
Unknown,2770.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,2770.0,1.8117839654820425,Out of Stock,45.0
Unknown,2771.0,3.0382925191086185,Out of Stock,25.0
Unknown,2773.0,1.455846430771047,Out of Stock,24.516624685138538
Unknown,2774.0,3.0382925191086185,Unknown,0.0
B,2775.0,3.0382925191086185,Unknown,11.0
B,2775.0,3.0382925191086185,In Stock,43.0
A,2777.0,2.678384421487482,In Stock,6.0
Unknown,2778.0,4.647670825820734,Unknown,43.0
Unknown,2779.0,4.35195216421794,Out of Stock,45.0
Unknown,2779.0,4.8790768331057865,In Stock,29.0
Unknown,2780.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,2782.0,3.0382925191086185,Unknown,5.0
B,2790.0,3.0382925191086185,In Stock,24.516624685138538
D,2792.0,3.5949488586972147,In Stock,24.0
Unknown,2792.0,3.0382925191086185,Out of Stock,13.0
Unknown,2795.0,4.005626004733396,Out of Stock,49.0
D,2797.0,2.9547384924336355,In Stock,26.0
Unknown,2797.0,2.0327709874847373,Out of Stock,27.0
B,2801.0,3.0382925191086185,In Stock,10.0
B,2804.0,1.093120035659791,Out of Stock,42.0
Unknown,2804.0,1.3541939976991424,Out of Stock,35.0
Unknown,2806.0,1.0746418845474637,Out of Stock,30.0
Unknown,2806.0,3.092530207474025,Out of Stock,28.0
B,2807.0,1.3806677003779615,Out of Stock,34.0
Unknown,2807.0,3.217156053822698,Out of Stock,39.0
Unknown,2809.0,3.898357755225776,Out of Stock,28.0
Unknown,2810.0,2.9125953662049064,In Stock,47.0
C,2812.0,3.5801570101153506,Unknown,0.0
C,2814.0,3.0382925191086185,Out of Stock,32.0
B,2815.0,1.272567327311628,In Stock,1.0
Unknown,2820.0,3.0889237473550524,Unknown,21.0
Unknown,2821.0,1.6166706211073825,Unknown,14.0
Unknown,2826.0,3.0382925191086185,Unknown,35.0
Unknown,2828.0,3.0382925191086185,Unknown,23.0
C,2831.0,4.015490082668807,Unknown,30.0
Unknown,2831.0,4.179234542305398,Out of Stock,26.0
Unknown,2833.0,3.5406332530284472,Out of Stock,24.516624685138538
A,2838.0,3.0382925191086185,Out of Stock,25.0
Unknown,2841.0,2.5109712361162835,In Stock,40.0
C,2841.0,4.608064614784771,Out of Stock,4.0
Unknown,2842.0,3.0382925191086185,Out of Stock,44.0
Unknown,2846.0,2.8778461725300266,Out of Stock,28.0
Unknown,2846.0,3.6408580302425873,Unknown,6.0
Unknown,2849.0,1.8035000587695875,Out of Stock,40.0
Unknown,2852.0,1.834775996293498,Unknown,3.0
Unknown,2858.0,3.0382925191086185,Unknown,29.0
Unknown,2861.0,2.3664462716523755,Out of Stock,6.0
Unknown,2861.0,4.204148109144644,Unknown,24.516624685138538
Unknown,2863.0,2.3082694158470334,In Stock,44.0
Unknown,2863.0,3.0382925191086185,Out of Stock,20.0
Unknown,2863.0,2.9451456303419263,In Stock,40.0
Unknown,2864.0,1.3749623354943838,In Stock,46.0
Unknown,2865.0,3.0382925191086185,Unknown,23.0
Unknown,2865.0,3.5559798150302195,Unknown,43.0
Unknown,2867.0,3.0382925191086185,Unknown,44.0
B,2875.0,2.6846062729408637,In Stock,13.0
Unknown,2876.0,3.1805350277484448,Unknown,24.0
D,2877.0,3.1301621702727505,Out of Stock,49.0
D,2882.0,3.691887480565236,Out of Stock,24.516624685138538
Unknown,2883.0,2.755392182553186,Out of Stock,35.0
Unknown,2885.0,3.29218736783225,Unknown,4.0
Unknown,2886.0,2.351454032973133,In Stock,7.0
Unknown,2892.0,4.237935914472176,Out of Stock,34.0
A,2896.0,4.203366830243058,In Stock,41.0
B,2896.0,3.0382925191086185,In Stock,8.0
Unknown,2898.0,3.0382925191086185,Unknown,25.0
C,2900.0,3.0382925191086185,Unknown,19.0
Unknown,2903.0,3.0382925191086185,In Stock,15.0
Unknown,2904.0,3.736084141447903,Unknown,43.0
Unknown,2905.0,3.0382925191086185,Out of Stock,27.0
Unknown,2908.0,3.0382925191086185,Out of Stock,43.0
Unknown,2922.0,3.0382925191086185,Unknown,27.0
Unknown,2929.0,2.744012447425937,Out of Stock,46.0
C,2934.0,3.0382925191086185,In Stock,28.0
Unknown,2934.0,2.4304255161200743,Unknown,17.0
A,2934.0,3.0382925191086185,Out of Stock,25.0
C,2935.0,3.282913091682917,Unknown,24.516624685138538
Unknown,2935.0,3.0382925191086185,In Stock,10.0
B,2940.0,2.809246903821382,Unknown,47.0
Unknown,2947.0,1.093895333353871,Out of Stock,24.516624685138538
Unknown,2949.0,2.6849612943221444,In Stock,39.0
Unknown,2951.0,3.0382925191086185,Out of Stock,37.0
D,2952.0,3.0382925191086185,In Stock,34.0
Unknown,2954.0,2.500193531053772,In Stock,15.0
Unknown,2954.0,3.0382925191086185,Unknown,1.0
Unknown,2962.0,1.9993910779447277,Out of Stock,24.516624685138538
A,2963.0,3.0382925191086185,Out of Stock,6.0
A,2969.0,1.0169582977369274,Unknown,23.0
A,2969.0,2.0881156070612024,Unknown,23.0
A,2970.0,2.028725181173555,Out of Stock,2.0
Unknown,2971.0,1.6620358271642193,In Stock,10.0
C,2973.0,3.0382925191086185,In Stock,5.0
Unknown,2974.0,4.709057942888359,Unknown,37.0
Unknown,2977.0,4.886014305777607,In Stock,23.0
C,2987.0,2.201141319570443,In Stock,31.0
D,2989.0,1.5733301060384242,Unknown,46.0
Unknown,2993.0,3.0382925191086185,Out of Stock,43.0
Unknown,2993.0,3.0382925191086185,Unknown,8.0
Unknown,2994.0,2.595914846983793,Out of Stock,15.0
Unknown,2995.0,1.550353462168114,In Stock,35.0
Unknown,2996.0,3.3973758435143004,Unknown,49.0
Unknown,2996.0,3.0382925191086185,In Stock,32.0
Unknown,2997.0,2.94105536708034,Out of Stock,24.516624685138538
B,2997.0,1.1906524666363043,In Stock,16.0
B,2998.0,4.0855145915665805,In Stock,7.0
D,2999.0,4.425995254201565,Unknown,40.0
B,3003.0,2.716204723065629,Out of Stock,7.0
Unknown,3007.0,3.0382925191086185,Unknown,7.0
Unknown,3010.0,4.341961604746594,Out of Stock,41.0
Unknown,3012.0,1.0381283794275564,In Stock,12.0
Unknown,3016.0,1.2469989657581504,Unknown,1.0
C,3017.0,3.398362562037509,In Stock,47.0
B,3019.0,3.434520377922623,In Stock,44.0
A,3020.0,3.3865934001566265,In Stock,28.0
Unknown,3020.0,3.195975557706668,Unknown,12.0
Unknown,3022.0,4.203255409417453,Out of Stock,16.0
Unknown,3024.0,3.0382925191086185,In Stock,16.0
Unknown,3027.0,3.0382925191086185,Out of Stock,0.0
Unknown,3029.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,3030.0,4.987106105235494,Out of Stock,37.0
C,3034.0,3.7693396638196175,Out of Stock,11.0
Unknown,3034.0,3.0382925191086185,Unknown,31.0
A,3038.0,1.2669635061988616,Out of Stock,20.0
Unknown,3042.0,3.0382925191086185,Out of Stock,16.0
Unknown,3044.0,3.0382925191086185,Out of Stock,29.0
Unknown,3045.0,4.757798057831803,Unknown,38.0
Unknown,3051.0,3.0382925191086185,In Stock,27.0
C,3051.0,1.0526185086774729,In Stock,41.0
D,3056.0,3.0382925191086185,In Stock,3.0
A,3057.0,4.076127733272097,In Stock,12.0
B,3064.0,2.9747131160007165,In Stock,13.0
D,3064.0,1.783514835878143,Out of Stock,22.0
Unknown,3065.0,3.0382925191086185,In Stock,29.0
Unknown,3066.0,3.0382925191086185,Out of Stock,34.0
C,3070.0,3.0382925191086185,Out of Stock,46.0
Unknown,3071.0,3.0382925191086185,Unknown,46.0
Unknown,3073.0,3.0382925191086185,Out of Stock,35.0
Unknown,3074.0,3.0382925191086185,Unknown,3.0
Unknown,3074.0,3.5850641811405457,Out of Stock,24.0
Unknown,3074.0,1.0645103511375225,In Stock,34.0
Unknown,3083.0,3.1549643736979083,Unknown,20.0
Unknown,3086.0,3.0382925191086185,Out of Stock,2.0
Unknown,3089.0,3.318273233084585,In Stock,30.0
Unknown,3093.0,1.103927782244961,Unknown,42.0
C,3097.0,3.0382925191086185,Out of Stock,28.0
Unknown,3098.0,3.0382925191086185,In Stock,21.0
A,3099.0,3.0382925191086185,Out of Stock,5.0
Unknown,3101.0,1.9228916950178256,Unknown,6.0
Unknown,3101.0,3.0382925191086185,Unknown,35.0
Unknown,3103.0,2.8393745370302623,In Stock,20.0
D,3106.0,4.48909938227105,Unknown,34.0
A,3108.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,3110.0,3.0382925191086185,Unknown,14.0
Unknown,3112.0,3.0382925191086185,Out of Stock,15.0
Unknown,3112.0,3.0382925191086185,Out of Stock,16.0
Unknown,3114.0,3.0382925191086185,Unknown,28.0
A,3118.0,3.556225066519996,Out of Stock,49.0
Unknown,3121.0,3.249918034197108,Out of Stock,43.0
Unknown,3122.0,3.0382925191086185,In Stock,46.0
Unknown,3125.0,3.295946652014962,Unknown,24.516624685138538
A,3125.0,3.0382925191086185,Unknown,18.0
Unknown,3127.0,4.084090221409782,Out of Stock,41.0
Unknown,3130.0,3.0764474681246607,Unknown,16.0
Unknown,3130.0,3.0382925191086185,In Stock,3.0
A,3134.0,3.0382925191086185,Out of Stock,23.0
Unknown,3135.0,4.594448915399168,Unknown,28.0
Unknown,3137.0,2.530595786094526,Out of Stock,49.0
Unknown,3137.0,4.976589842462637,In Stock,39.0
Unknown,3141.0,3.0382925191086185,In Stock,13.0
Unknown,3143.0,4.053883767586717,Out of Stock,9.0
A,3144.0,1.377917757150986,In Stock,23.0
Unknown,3145.0,1.8483072960896172,In Stock,15.0
Unknown,3148.0,3.0382925191086185,In Stock,21.0
Unknown,3149.0,2.436181742006612,Out of Stock,11.0
Unknown,3150.0,3.0382925191086185,In Stock,18.0
C,3150.0,3.0382925191086185,Unknown,7.0
Unknown,3151.0,1.9914988458466087,In Stock,8.0
C,3151.0,3.0382925191086185,Unknown,29.0
D,3152.0,1.5743799713874789,In Stock,6.0
A,3153.0,4.484748211328276,Unknown,37.0
Unknown,3155.0,2.7562541960267173,In Stock,6.0
C,3163.0,1.930078186435462,In Stock,0.0
Unknown,3164.0,1.8564876494356684,Unknown,24.516624685138538
B,3166.0,3.0382925191086185,Out of Stock,20.0
Unknown,3168.0,3.0382925191086185,Unknown,5.0
Unknown,3169.0,2.619334913499717,In Stock,25.0
Unknown,3170.0,2.1988624853534624,In Stock,18.0
B,3178.0,4.16597742839049,In Stock,20.0
Unknown,3179.0,3.0382925191086185,Out of Stock,48.0
Unknown,3182.0,3.0382925191086185,Unknown,13.0
B,3182.0,3.0382925191086185,In Stock,24.516624685138538
D,3182.0,3.636535719006474,Out of Stock,5.0
C,3182.0,4.874851836156545,In Stock,49.0
Unknown,3187.0,4.317107463046783,In Stock,20.0
B,3187.0,3.0382925191086185,Unknown,33.0
A,3190.0,4.955731426319195,In Stock,31.0
A,3191.0,3.0382925191086185,In Stock,36.0
Unknown,3193.0,2.390867431736814,In Stock,24.516624685138538
Unknown,3194.0,1.6957147208978172,Out of Stock,45.0
D,3197.0,3.0382925191086185,In Stock,22.0
A,3200.0,3.0382925191086185,Unknown,31.0
Unknown,3202.0,3.0382925191086185,In Stock,30.0
C,3203.0,3.0382925191086185,Unknown,0.0
Unknown,3204.0,3.0852183136217635,In Stock,35.0
Unknown,3207.0,3.0382925191086185,Unknown,43.0
C,3208.0,1.7559539744236554,Unknown,30.0
C,3212.0,1.0910642742450496,In Stock,0.0
Unknown,3214.0,1.0108016516745133,Unknown,42.0
B,3214.0,3.0382925191086185,In Stock,13.0
C,3215.0,2.376312443809915,In Stock,24.516624685138538
Unknown,3215.0,1.0841746532617873,Out of Stock,31.0
B,3216.0,3.0382925191086185,Unknown,28.0
Unknown,3217.0,3.0382925191086185,Out of Stock,8.0
Unknown,3221.0,3.0382925191086185,Unknown,1.0
C,3225.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,3227.0,3.0382925191086185,Out of Stock,42.0
Unknown,3227.0,3.0382925191086185,In Stock,3.0
C,3231.0,4.696794471135064,Unknown,44.0
A,3231.0,2.64807174829098,Out of Stock,8.0
C,3235.0,1.6284740844764531,Out of Stock,9.0
Unknown,3236.0,4.951183214408314,Out of Stock,2.0
Unknown,3237.0,3.0382925191086185,Out of Stock,40.0
C,3238.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,3240.0,2.865361847955119,In Stock,8.0
Unknown,3241.0,3.0382925191086185,In Stock,47.0
Unknown,3241.0,4.859328885943068,Unknown,7.0
Unknown,3245.0,4.319033347026181,Out of Stock,14.0
C,3247.0,3.0382925191086185,In Stock,44.0
C,3252.0,2.957626141147796,Unknown,35.0
Unknown,3255.0,1.8667509894430572,Unknown,20.0
Unknown,3256.0,2.771753928779113,In Stock,45.0
Unknown,3258.0,3.0382925191086185,Out of Stock,24.0
D,3259.0,2.392976277379492,Out of Stock,32.0
Unknown,3261.0,3.0382925191086185,In Stock,36.0
Unknown,3262.0,3.0382925191086185,In Stock,8.0
B,3263.0,3.0382925191086185,Out of Stock,30.0
Unknown,3266.0,4.6539796601288845,In Stock,8.0
C,3269.0,2.248140802340015,Unknown,26.0
Unknown,3272.0,3.4140029608940026,Unknown,21.0
Unknown,3272.0,3.271867653450437,Unknown,46.0
Unknown,3272.0,3.0382925191086185,Out of Stock,16.0
Unknown,3272.0,2.735124970476231,Unknown,24.516624685138538
Unknown,3274.0,3.0382925191086185,Out of Stock,20.0
A,3275.0,4.220466085748881,In Stock,44.0
Unknown,3280.0,3.0382925191086185,Out of Stock,29.0
Unknown,3280.0,3.0382925191086185,Unknown,25.0
B,3282.0,3.0382925191086185,Out of Stock,49.0
Unknown,3282.0,3.0382925191086185,Unknown,13.0
A,3282.0,3.0382925191086185,Unknown,38.0
Unknown,3282.0,3.0382925191086185,Out of Stock,40.0
Unknown,3283.0,3.0382925191086185,Out of Stock,9.0
Unknown,3283.0,3.3276488524552934,In Stock,18.0
C,3284.0,3.0382925191086185,In Stock,21.0
D,3284.0,3.0382925191086185,In Stock,24.516624685138538
D,3285.0,3.5722892248203166,Unknown,15.0
C,3292.0,3.0382925191086185,Unknown,45.0
Unknown,3295.0,1.5374126752191493,Unknown,11.0
Unknown,3299.0,3.004898449740812,Out of Stock,32.0
Unknown,3301.0,3.0382925191086185,Out of Stock,3.0
Unknown,3303.0,3.0382925191086185,Out of Stock,1.0
C,3304.0,3.0382925191086185,Out of Stock,24.516624685138538
C,3305.0,3.9267984425107385,In Stock,5.0
D,3311.0,3.779833637391149,Out of Stock,42.0
Unknown,3314.0,3.0382925191086185,Out of Stock,41.0
Unknown,3318.0,3.0382925191086185,Out of Stock,38.0
Unknown,3321.0,3.599726301535442,Unknown,24.516624685138538
Unknown,3325.0,3.0382925191086185,In Stock,41.0
Unknown,3329.0,1.5169392101322807,Out of Stock,26.0
A,3330.0,2.9223576661082267,In Stock,17.0
Unknown,3339.0,4.368292820093259,Out of Stock,9.0
Unknown,3340.0,3.0382925191086185,In Stock,21.0
Unknown,3341.0,4.841266708508417,Unknown,44.0
B,3343.0,3.0382925191086185,Unknown,38.0
C,3343.0,3.0382925191086185,Unknown,6.0
A,3348.0,3.0382925191086185,In Stock,16.0
Unknown,3360.0,3.3350681660787798,Out of Stock,25.0
Unknown,3364.0,3.0382925191086185,Out of Stock,3.0
B,3365.0,4.175149077636549,In Stock,29.0
Unknown,3367.0,3.118111376456621,Out of Stock,27.0
B,3368.0,1.6889997550873672,Unknown,7.0
B,3370.0,3.0382925191086185,Unknown,48.0
A,3372.0,3.0382925191086185,In Stock,5.0
Unknown,3375.0,3.0382925191086185,Out of Stock,15.0
B,3382.0,4.054222015586505,Out of Stock,24.516624685138538
Unknown,3384.0,3.0382925191086185,Out of Stock,26.0
Unknown,3385.0,3.0382925191086185,Unknown,31.0
Unknown,3387.0,4.130383273717196,In Stock,44.0
Unknown,3389.0,1.9419005472873463,Out of Stock,2.0
Unknown,3392.0,1.478412039981262,In Stock,14.0
B,3394.0,2.852289927135028,Out of Stock,11.0
Unknown,3394.0,4.784424290869598,In Stock,14.0
Unknown,3396.0,2.132233504759987,Unknown,35.0
A,3403.0,4.362112540812605,Unknown,22.0
Unknown,3403.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,3405.0,3.0382925191086185,In Stock,48.0
Unknown,3405.0,3.2177313525107145,In Stock,40.0
B,3408.0,3.0382925191086185,Out of Stock,34.0
Unknown,3411.0,3.0382925191086185,Unknown,27.0
B,3412.0,3.0382925191086185,Out of Stock,24.0
Unknown,3416.0,3.7276365167238352,Out of Stock,10.0
D,3418.0,3.0382925191086185,Unknown,16.0
B,3420.0,1.1848571459127912,In Stock,19.0
Unknown,3424.0,3.0382925191086185,Unknown,30.0
Unknown,3424.0,4.173073872138655,In Stock,42.0
A,3424.0,4.690404920523761,Out of Stock,24.516624685138538
Unknown,3425.0,2.335676920040024,In Stock,16.0
Unknown,3426.0,2.9278370338478363,Unknown,0.0
D,3427.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,3428.0,4.400024011534859,Unknown,46.0
Unknown,3430.0,3.0382925191086185,Out of Stock,27.0
Unknown,3430.0,3.0382925191086185,In Stock,27.0
Unknown,3432.0,1.3927640802714794,Unknown,45.0
Unknown,3436.0,3.0382925191086185,Out of Stock,19.0
Unknown,3440.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,3440.0,1.8049726006239557,In Stock,24.516624685138538
C,3441.0,2.0725125805758653,In Stock,37.0
B,3445.0,3.0382925191086185,In Stock,3.0
Unknown,3447.0,3.0382925191086185,Out of Stock,45.0
Unknown,3449.0,3.0382925191086185,In Stock,25.0
Unknown,3452.0,3.150789247813135,In Stock,33.0
C,3454.0,3.0382925191086185,Unknown,35.0
Unknown,3455.0,4.403373498419455,Unknown,38.0
C,3458.0,3.0382925191086185,In Stock,6.0
Unknown,3462.0,3.0382925191086185,Out of Stock,8.0
B,3463.0,2.500502223858051,Unknown,46.0
Unknown,3464.0,2.9259941845464,Unknown,46.0
C,3465.0,3.0382925191086185,Out of Stock,40.0
Unknown,3471.0,2.167357133037513,Out of Stock,5.0
Unknown,3471.0,3.0382925191086185,Unknown,20.0
B,3472.0,3.0382925191086185,Out of Stock,41.0
A,3472.0,1.5674101297334122,Unknown,24.516624685138538
Unknown,3475.0,4.720175684741123,Out of Stock,6.0
D,3479.0,1.8010249722634015,In Stock,39.0
C,3481.0,3.041725997087996,In Stock,26.0
Unknown,3481.0,3.0382925191086185,Unknown,41.0
Unknown,3492.0,3.0382925191086185,Unknown,32.0
Unknown,3496.0,1.929425193312156,Unknown,41.0
D,3496.0,3.372831657780841,In Stock,23.0
Unknown,3502.0,4.624240557843681,Unknown,30.0
A,3507.0,3.0382925191086185,Unknown,24.516624685138538
B,3509.0,3.758170723112773,In Stock,33.0
Unknown,3509.0,3.0382925191086185,In Stock,10.0
D,3510.0,3.0382925191086185,Out of Stock,28.0
Unknown,3511.0,2.4484899281103862,Unknown,2.0
Unknown,3511.0,3.0382925191086185,In Stock,39.0
Unknown,3513.0,3.0382925191086185,Unknown,26.0
A,3513.0,3.0382925191086185,In Stock,47.0
Unknown,3516.0,3.0382925191086185,In Stock,10.0
Unknown,3516.0,3.0382925191086185,In Stock,28.0
Unknown,3519.0,3.0382925191086185,Out of Stock,9.0
Unknown,3521.0,3.0382925191086185,Unknown,33.0
Unknown,3522.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,3523.0,2.500812480612023,Out of Stock,32.0
Unknown,3526.0,2.1822724527784705,Out of Stock,18.0
Unknown,3526.0,3.0382925191086185,Unknown,8.0
C,3528.0,4.685441756859109,Unknown,24.516624685138538
Unknown,3533.0,3.0382925191086185,Unknown,30.0
A,3534.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,3536.0,3.0382925191086185,In Stock,13.0
A,3539.0,3.0382925191086185,Unknown,41.0
Unknown,3539.0,4.752877452968955,Out of Stock,11.0
Unknown,3540.0,3.0382925191086185,Out of Stock,15.0
Unknown,3541.0,3.0382925191086185,Unknown,0.0
Unknown,3542.0,2.2705559802796342,Out of Stock,36.0
Unknown,3543.0,3.545775898544579,In Stock,6.0
A,3545.0,3.0382925191086185,Unknown,18.0
Unknown,3545.0,2.622266077753124,Out of Stock,24.516624685138538
Unknown,3549.0,2.3152495130005835,In Stock,38.0
Unknown,3549.0,3.218806010696236,In Stock,1.0
D,3555.0,1.2286097038283836,In Stock,24.516624685138538
